,URL,Date,User,Tweet
20,https://twitter.com/Carliaja2/status/1600441435438075905,2022-12-07 10:45:47+00:00,Carliaja2,"Bantuan dari pemerintah untuk korban gempa di Cianjur 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/XqyGlNr0qJ"
21,https://twitter.com/radarbangsa_com/status/1600439865174556673,2022-12-07 10:39:33+00:00,radarbangsa_com,Gus Muhaimin Minta Pemerintah Prioritas Bantu Ponpes Terdampak Gempa Cianjur https://t.co/A1YVE4siMV
22,https://twitter.com/Carliaja2/status/1600433619855896578,2022-12-07 10:14:44+00:00,Carliaja2,"Hebat! bantuan dari pemerintah untuk korban gempa Cianjur 👍
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/QTlW81XxvJ"
23,https://twitter.com/antaramakassar/status/1600427455848017920,2022-12-07 09:50:14+00:00,antaramakassar,Wali Kota Makassar mengajak pegawai pemerintah bantu korban gempa Cianjur https://t.co/1AaJHMwrTa
24,https://twitter.com/KanjengReseh/status/1600421859572731904,2022-12-07 09:28:00+00:00,KanjengReseh,"Terbaik, Pemerintah pastikan 1.800 rumah korban gempa Cianjur siap untuk dibangun

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/6p5r0PnNCO"
25,https://twitter.com/Renataa62456472/status/1600420591655211011,2022-12-07 09:22:58+00:00,Renataa62456472,"Pemerintah sangat terbaik dalam mensejahterakan korban gempa bumi cianjur. 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/Fzeg9w9eF2"
26,https://twitter.com/billy4riez/status/1600418109235810310,2022-12-07 09:13:06+00:00,billy4riez,Gus Muhaimin Minta Pemerintah Prioritas Bantu Ponpes Terdampak Gempa Cianjur https://t.co/XU0I2n1KQe
27,https://twitter.com/chatnews_id/status/1600418087152779264,2022-12-07 09:13:00+00:00,chatnews_id,"Pemerintah Kabupaten #Cianjur, Jawa Barat, memperpanjang pencarian korban gempa. Data terbaru menyebutkan delapan orang masih hilang. #BREAKING_NEWS 

https://t.co/Nue6F0LGK6"
28,https://twitter.com/YogisaputraHD/status/1600417564214972417,2022-12-07 09:10:56+00:00,YogisaputraHD,"Kepedulian pemerintah terhadap korban gempa Cianjur
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/8vcHjIefWW"
29,https://twitter.com/BogdanovaMiro12/status/1600415007493468161,2022-12-07 09:00:46+00:00,BogdanovaMiro12,"Pemerintah sudah menyiapkan rumah untuk korban gempa Cianjur
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
KAMI HADIR MENDUKUNG https://t.co/8PVJyFS75Q"
30,https://twitter.com/bisnisindo_id/status/1600414852014804992,2022-12-07 09:00:09+00:00,bisnisindo_id,Pemerintah Bangun Rumah Risha di Lahan Relokasi Gempa Cianjur https://t.co/laiHeuKy3k https://t.co/WPgvgk0zUF
