,URL,Date,User,Tweet
42,https://twitter.com/kumparanplus/status/1597217895934988289,2022-11-28 13:16:35+00:00,kumparanplus,"YANG BERGERAK DI BAWAH TANAH CIANJUR

Gempa Cianjur awalnya diduga disebabkan sesar Cimandiri. Namun perkiraan itu jadi perdebatan karena pusat gempa jauh dari peta existing sesar Cimandiri. 

Apakah ada sesar lain yang belum terpetakan?

[A THREAD]

#specialreport https://t.co/fFWqQLVRVG"
43,https://twitter.com/QaillaAsyiqah/status/1597216451924197377,2022-11-28 13:10:51+00:00,QaillaAsyiqah,"Innalillahi 😥🎗
Hari ini tepat sepekan Gempa Cianjur, Tim SAR Gabungan temukan lagi 2 korban (Ayah &amp; Anak) dalam posisi berpelukan, di kampung Cijedil, Kec. Cugenang, Cianjur.. (28/Nov/2022) https://t.co/U4eYHwhe5N"
44,https://twitter.com/kafiradikalis/status/1597193060324364289,2022-11-28 11:37:54+00:00,kafiradikalis,"...Pencopotan label gereja tenda bantuan gempa Cianjur kemungkinan besar dipicu dari peristiwa gempa Lombok 2018.

Saat itu bbrp relawan kafirkresten malah melakukan ritual2 agamawi di tenda2 pengungsian orang Islam.

Gw di sana saat itu sbg relawan.

Pernah viral video'y.. (``,)"
45,https://twitter.com/asumsico/status/1597176640148492288,2022-11-28 10:32:39+00:00,asumsico,"Terima kasih yaa Walet~🥺🐕‍🦺🫶🏻

Seekor anjing pelacak pemburu jenis Dutch Shepherd bernama Walet berhasil menemukan jenazah korban gempa bumi di Desa Cijedil, Kabupaten Cianjur, Jawa Barat. https://t.co/QWXkAWEGhR"
46,https://twitter.com/infoBMKG/status/1597173595784220673,2022-11-28 10:20:33+00:00,infoBMKG,"Update Susulan Gempabumi Cianjur M5.6
Gempa susulan sampai dengan 28 November 2022 pkl 17:00 WIB :
Terjadi 304 gempa
Mag terbesar M4.2
Mag terkecil M1.0

#GempaCianjur #GempaBumi #PrayForCianjur #BMKG https://t.co/E8zCXfYEBI"
47,https://twitter.com/infoBMKG/status/1597170458189004802,2022-11-28 10:08:05+00:00,infoBMKG,"Hi #SobatBMKG, berdasarkan hasil monitoring BMKG, intensitas gempa susulan yg terjadi di Cianjur kian melemah. BMKG pun memberikan beberapa imbauan yg penting utk diperhatikan.
Pastikan informasi yg diperoleh hanya bersumber dari kanal resmi BMKG ya, Sobat.
#prayforcianjur
#gempa https://t.co/hfXPAacUMW"
48,https://twitter.com/infoBMKG/status/1597158930366402560,2022-11-28 09:22:17+00:00,infoBMKG,"#Gempa Mag:3.3, 28-Nov-22 16:05:08 WIB, Lok:6.84 LS, 107.08 BT (Pusat gempa berada didarat 6km Barat Daya KAB.Cianjur), Kedlmn:10 Km Dirasakan (MMI) III Nagrak, III Cugenang, II Cianjur, II - III Cilaku #BMKG https://t.co/WdvRAFCm7d"
49,https://twitter.com/z4r4n/status/1597149030681030656,2022-11-28 08:42:57+00:00,z4r4n,Relawan medis HILMI-FPI melakukan pengobatan kepada warga pengsungi korban Gempa di Cianjur. https://t.co/qPNrJmH56l
50,https://twitter.com/AqseJuga/status/1597141375358627841,2022-11-28 08:12:31+00:00,AqseJuga,Siapkan Infak / Shodaqoh terbaik anda untuk saudara sebangsa &amp; setanah-air korban gempa cianjur. Ingat terus #6SyuhadaFPI Menolak Lupa #KM50 inshaa Allah sehat wal'afiat saya akan hadir di reuni alumni 212 2022. https://t.co/lbSNZ1XU8Q
51,https://twitter.com/Humaira922/status/1597135047496437760,2022-11-28 07:47:23+00:00,Humaira922,"Bantuan dari TNI di amanatkan kepada FPI untuk di bagikan kepada warga korban gempa cianjur 

Barokah TNI ☺️ https://t.co/sI5PAImbpx"
52,https://twitter.com/GunRomli/status/1597116662943453185,2022-11-28 06:34:20+00:00,GunRomli,"Bantuan unt korban gempa Cianjur  berdatangan di kantor DPP @psi_id, insya Allah pengiriman kedua hari Rabu https://t.co/JZ3Rn8yTHv"
53,https://twitter.com/infoBMKG/status/1597105329061658624,2022-11-28 05:49:17+00:00,infoBMKG,"#Gempa Mag:2.3, 28-Nov-22 12:28:49 WIB, Lok:6.82 LS, 107.07 BT (Pusat gempa berada di darat 7 km Baratlaut Kab. Cianjur), Kedlmn:10 Km Dirasakan (MMI) III Cugenang #BMKG https://t.co/16G0owhnz9"
