,URL,Date,User,Tweet
24,https://twitter.com/Suge35903809/status/1597792345679806464,2022-11-30 03:19:15+00:00,Suge35903809,"@Ayunin___ Sudah ke Cianjur langsung? Dan ngasih bantuan langsung ke korban gempa, atau hanya lihat dari video atau Poto. Jangan karena segelintir oknum, anggapan nya semua masyarakat dan korban gempa bersikap seperti itu."
25,https://twitter.com/suara_banyumas/status/1597774959161774080,2022-11-30 02:10:10+00:00,suara_banyumas,"Ramai soal pencabutan label identitas pemberi bantuan atas alasan SARA oleh oknum tertentu di lokasi Gempa Cianjur Jawa Barat membuat sejumlah pihak angkat suara meluruskan isu berbau SARA. 

https://t.co/UGeQ7Kzwdy"
26,https://twitter.com/M_ninetySix_You/status/1597758311642058752,2022-11-30 01:04:01+00:00,M_ninetySix_You,"Yg ngelakuin hal negatif beberapa oknum tapi yg kena 1 kota Cianjur, tolong yg di tindak oknum nya aja karena ga semua Warga Cianjur kelakuannya sama kaya oknum2 yg meresahkan🙏

#Cianjur #CianjurBerduka #cianjurgempa #gempabumi #Gempa #GempaCianjur #TikTokviral https://t.co/ibHXF0ql6C"
27,https://twitter.com/DinaSufitri/status/1597741517904322561,2022-11-29 23:57:17+00:00,DinaSufitri,"Hati - hati untuk kita tetap satu, oknum tetap oknum yang menghancurkan. 
lihat ke pelosok² Cianjur masih ada daerah yang belum masuk bantuan. 

#Cianjur #GempaBumi #GempaCianjur #Gempa"
28,https://twitter.com/rikaribka79/status/1597740228579852289,2022-11-29 23:52:09+00:00,rikaribka79,Di antara korban gempa Cianjur ada yang menolak bantuan dari para Relawan dan ada juga yang mengharapkan bantuan 😢 kasihan bagi yang mengharapkan bantuan tetapi ada oknum yang menghalangi 😢 https://t.co/NgraFt9fhG
29,https://twitter.com/Razzz___N7678/status/1597654995692027905,2022-11-29 18:13:28+00:00,Razzz___N7678,"@Machlasky @ridwankamil Ahh elu kudet khan udah ada klarifikasi dari polres Cianjur, dan oknum dah minta maaf dan menjelaskan semuanya..

Ini gubernur bicara pelayanan publik yakni jalan macet, yg dikarena ulah orang mo lihat reruntuhan gempa ."
30,https://twitter.com/powerefff/status/1597594302762614784,2022-11-29 14:12:18+00:00,powerefff,@convomf november ku sedih dimulai dari tempat kerja  kebakaran terus baru baru ini kotaku terjadi gempa yg menelan banyak korban jiwa dan bangunan ancur. lalu akhir akhir ini banyak orang yg menjelek jelekan cianjur gara gara oknum yg tidak bertanggung jawab.
31,https://twitter.com/gpauo/status/1597559424792793088,2022-11-29 11:53:42+00:00,gpauo,"Korban gempa Cianjur memohon agar tidak percaya informasi dari oknum yang tidak bertanggung jawab
#MAMA2022 #TREASUREatMAMA2022 #Gempa #CianjurBerduka #Cianjur Kiky Saputri #aespa #IbukotaBaruMendunia 
https://t.co/9qPJ00bnxU"
32,https://twitter.com/HaedarBasalama/status/1597551942326456320,2022-11-29 11:23:58+00:00,HaedarBasalama,"Menolak pemberian Ind*mie
Menolak pemberian baju
Itu hanyalah oknum sebagian kecil
Masyarakat Cianjur asli yang terdampak
Sangat butuh dengan itu semua
Berikan apapun yang kita punya
In syaa Allah bermanfaat untuk kita dan mereka
#GempaCianjur"
33,https://twitter.com/SNenichols/status/1597550735515852803,2022-11-29 11:19:11+00:00,SNenichols,"Nah Loh! Banyak Pungli hingga Aksi Intoleransi Agama, Relawan Gempa Cianjur Pilih Mundur, Salah satu relawan kemanusiaan gempa bumi Cianjur, idn.grassroots, memutuskan untuk mundur karena menghadapi oknum pungli hingga aksi intoleransi berdalih agama."
34,https://twitter.com/felixflizzy/status/1597524641815224322,2022-11-29 09:35:29+00:00,felixflizzy,"Apa yang lebih keras dari gempa di Cianjur? Isi kepala warganya.
Eh oknum deng, nanti malah dibilang mengeneralisir 😅."
35,https://twitter.com/PanangianTambu1/status/1597517958259314689,2022-11-29 09:08:56+00:00,PanangianTambu1,"Poisi hrs tegas...https://t.co/x6SZZB4DZb

Atribut label gereja di tenda pengungsian korban gempa Cianjur dicabut oknum ormas. Akibatnya, tenda pengungsian korban pun bocor jika hujan turun."
36,https://twitter.com/sandvramadhan/status/1597513115931140096,2022-11-29 08:49:41+00:00,sandvramadhan,"@vivianericalai @Cerealwatchit @memelord_666666 @sentris_man Ada kelompok gereja yang ngasih bantuan berupa tenda, dan di tenda itu ada tulisan nama gerejanya kalo ga salah. Nah bagian tulisan itu di copot oknum masyarakat korban gempa cianjur"
37,https://twitter.com/Gufronnn1234/status/1597501001652613120,2022-11-29 08:01:33+00:00,Gufronnn1234,"Oknum Pencabut Label Bantuan di Posko Pengungsian Gempa Cianjur, Kapolda Jabar: Tindak Tegas!
Layani Korban Bencana #HadirkanSenyuman #Poldajabar #Poldajabar_29
https://t.co/djWy1PRIcy https://t.co/Xdc9BlLOjV"
38,https://twitter.com/safaraway55/status/1597500215837478914,2022-11-29 07:58:26+00:00,safaraway55,"yg gempa cianjur, yg rusak moral oknum masyarkatnya."
39,https://twitter.com/danilajpr/status/1597493424504332288,2022-11-29 07:31:27+00:00,danilajpr,"@convomfs oknum korban gempa Cianjur makin ngelunjak emang, perasaan selama ini dari tsunami aceh sampe gempa palu gk ada tuh yg protes makan mie instan, please lah lebih bersyukur, kasian yg emang bener2 butuh dan neriman"
40,https://twitter.com/Gimichan1721/status/1597482123719770118,2022-11-29 06:46:32+00:00,Gimichan1721,"@simpleman_the @edi44331822 Hanya sebagian kecil yg gak mau dari seluruh jumlah korban gempa yg ada. Dan itupun oknum... 

Baiknya amanah donatur dijalankan bila memang ditujukan untuk korban gempa cianjur...

Panti asuhan juga pasti sudah memiliki donatur tetap dan bantuan pemerintah rutin 🙏🏻"
41,https://twitter.com/SheilaRohan14/status/1597473052736253954,2022-11-29 06:10:30+00:00,SheilaRohan14,"Oknum Pencabut Label Bantuan di Posko Pengungsian Gempa Cianjur, Kapolda Jabar: Tindak Tegas!
Layani Korban Bencana #HadirkanSenyuman #Poldajabar #Poldajabar_29
https://t.co/AlsZeXsRBw https://t.co/LsNPs3YsQp"
42,https://twitter.com/Flir_s/status/1597450830420246529,2022-11-29 04:42:11+00:00,Flir_s,"@tyaswidy1 @KevinxCast @PutriTsania6 @rrnisa2 @YogaFebriansya4 @pa_jusmin @RyaWiedy Ni manusia cianjur yg katanya ""oknum"" yg kena gempa maunya pemberi bantuannya ga cuma sembakonya aja kak, maunya sekalian sama mobil, duit, dompet, baju dll. Jadinya nanti relawan datang pakai kendaraan pulang bugil jalan kaki aowkaowka. OKNUM tp kalo dikumpulin jd cianjur 😅"
43,https://twitter.com/liquidrocx/status/1597449018874863616,2022-11-29 04:34:59+00:00,liquidrocx,"@Gimichan1721 Main mainlah ke dalam cianjur agar tau sebenarnya korban gempa seperti apa jangan hanya main di pinggir jalan.

Hanya gara gara segelintir oknum yang tak tau berterima kasih akhirnya menyengsarakan yang lain"
44,https://twitter.com/sygdanyel/status/1597415164982095872,2022-11-29 02:20:28+00:00,sygdanyel,"@tanyakanrl -c untuk para oknum seperti video yg beredar, tidak semua warga Cianjur seperti itu. Dan dimohon untuk tidak melontarkan kalimat seperti “Jadi tau alasan kenapa Cianjur yg dikasih gempa”. Siapa sih di dunia ini yg mau dapet bencana dan musibah? Terimakasih 🙏🏻"
45,https://twitter.com/gleoiite/status/1597391278211465217,2022-11-29 00:45:33+00:00,gleoiite,"Seriusan deh kesel banget ngeliat oknum di pengungsian korban gempa cianjur, karena ulah beberapa orang bikin semua pengungsi di cap ga bersyukur padahal udah dibantuin :(

Ntah mereka yg ngeluh mie mulu, bantuan gereja namanya di sobek, preman uang sumbangan, baju bekas di buang"
46,https://twitter.com/IRULOKE/status/1597359956411305984,2022-11-28 22:41:05+00:00,IRULOKE,@kontroversi oknum di cianjur otak nya juga uda gempa duluan...
47,https://twitter.com/ManafSamuel/status/1597295638806335488,2022-11-28 18:25:31+00:00,ManafSamuel,"sy menghimbau kpd para relawan yg membawa bantuan logistik utk warga Cianjur korban gempa,
jgn👋mundur,terus maju▶️
agar bantuan logistik sampai ke tangan para korban gempa☑️
LAWAN PARA OKNUM BAJINGAN BERKEDOK AGAMA 👊JANGAN KALAH NYALI👋
terus maju▶️masih banyak yg perlu bantuan https://t.co/9Kal1axntc"
48,https://twitter.com/pemulungpikiran/status/1597281787146752000,2022-11-28 17:30:28+00:00,pemulungpikiran,Jadi memohon maaf karena kurangnya persiapan dan pengalaman kita selaku warga cianjur serta bbrpa oknum yang sempat viral membuat teman2 yang gatel akan tindakannya malah membully dan seolah olah “memantaskan” gempa ini terjadi di cianjur.
49,https://twitter.com/Dwi1975/status/1597273253634269185,2022-11-28 16:56:34+00:00,Dwi1975,@SantorinisSun Mungkin oknum korban gempa Cianjur inginnya nasi dari restoran Ikan Bakar Cianjur
50,https://twitter.com/AlezhaMulky/status/1597273011820036103,2022-11-28 16:55:36+00:00,AlezhaMulky,@ridwankamil Pa sekarang orang cianjur di rendah mungkin se Indonesia gara2 2 oknum yg bikin vidio tentang korban gempa cianjur 🥺
51,https://twitter.com/ManafSamuel/status/1597267421710413825,2022-11-28 16:33:23+00:00,ManafSamuel,"@ridwankamil @humaspoldajbr @Polda_Jabar @Sobat_RK bantuan utk satu kota Cianjur terhambat oleh ulah oknum/ormas radikalis_intoleran.
brapa banyak sih jumlah gerombolan tsb?
hingga menghambat bantuan kemanusiaan utk para korban gempa!
@humaspoldajbr 
@Polda_Jabar 
@ridwankamil 
@Sobat_RK 
dimana otoritas_kewenangan aparat negara?"
52,https://twitter.com/yohan_263/status/1597260735775924226,2022-11-28 16:06:49+00:00,yohan_263,"Sedih sekali baca berita di Indonesia: mereka yg ingin bantu para korban gempa di #Cianjur ditolak dan diperlakukan secara tidak baik oleh beberapa oknum dan ormas keagamaan
Niat kemanusiaan selalu tergerus oleh curiga atas nama agama
Masih banyak korban yg butuh bantuan !!!"
53,https://twitter.com/need5e/status/1597242547042418688,2022-11-28 14:54:33+00:00,need5e,"Tadi liat di IG Kang Abay yang ada SS-an tentang korban gempa Cianjur. Gara-gara oknum relawan yang rese', seluruh korban kena bully. Malah ada yang doain para korban kena gempa lebih besar lagi.

Kok bisa mereka kayak gitu, ya? Empatinya ke mana, Woy! 😫"
54,https://twitter.com/ManafSamuel/status/1597226527984259072,2022-11-28 13:50:53+00:00,ManafSamuel,"@SimbokeSarah itu bukan 👋tindakan Mereka warga Cianjur korban gempa,
itu kelakuan oknum bajingan /ormas radikalis intoleran.
Mereka sampah peradaban
benalu negara,yg gak punya rasa empati_kemanusiaan thdp sodara""mrk sendiri (warga cianjur_korban gempa)
#Miris🤦"
55,https://twitter.com/1Khan_7/status/1597183273402519552,2022-11-28 10:59:01+00:00,1Khan_7,"Akibat Tulisan Bantuan Gereja di Tenda Korban Gempa Cianjur Dicopot, Kasian Sekarang Tenda Pengungsian Jadi Bocor.

Viral Beredar di media sosial sebuah video singkat yang memperlihatkan tenda yang disebut sebagai bantuan untuk korban gempa di Cianjur Malah Di Copot Oknum Ormas. https://t.co/ZS2hUwkRxI"
56,https://twitter.com/detikcom/status/1597179799964979201,2022-11-28 10:45:13+00:00,detikcom,"Pencopotan atribut gereja di tenda pengungsian korban gempa Cianjur, Jawa Barat, yang diduga dilakukan oknum ormas ditindaklanjuti polisi. https://t.co/Fou32akiR7"
57,https://twitter.com/achimakassar/status/1597164942725066752,2022-11-28 09:46:10+00:00,achimakassar,"Menyedihkan. Beberapa oknum di pemerintahan lagi-lagi berbahagia atas pengadaan sajadah dan mukena untuk korban gempa di Cianjur. 
Karena mereka bisa korupsi. 
Dan, kenapa juga korban gempa malah dikasih sajadah &amp; mukena ?"
58,https://twitter.com/berita_cianjur/status/1597163909320167425,2022-11-28 09:42:04+00:00,berita_cianjur,"Oknum Pencabut Label Bantuan di Posko Pengungsian Gempa Cianjur, Kapolda Jabar: Tindak Tegas! https://t.co/iTSK7taWO8 https://t.co/DwjvMvjR5r"
59,https://twitter.com/rivai395/status/1597155503767183360,2022-11-28 09:08:40+00:00,rivai395,"@Hasan06108822 Utk relawan umat Katolik yg tenda nya d ""rusak"" di lokasi gempa Cianjur, saya ucapkan terimakasih kepedulian nya atas nama kemanusiaan. Semoga di beri keluasan hati menerima perlakuan dari oknum yg tidak menyenangkan. 
Kemanusiaan tidak mengenal agama"
60,https://twitter.com/wanda_Hamdalah/status/1597141977275174914,2022-11-28 08:14:55+00:00,wanda_Hamdalah,"Gubernur Jawa Barat @ridwankamil menyesalkan, aksi pencabutan label gereja oleh oknum warga di tenda pengungsian korban gempa Cianjur, Jawa Barat. https://t.co/fWsLHnWlyZ"
61,https://twitter.com/Delon_Mask/status/1597121866178891776,2022-11-28 06:55:00+00:00,Delon_Mask,"Gubernur Jawa Barat @ridwankamil menyesalkan, aksi pencabutan label gereja oleh oknum warga di tenda pengungsian korban gempa Cianjur, Jawa Barat. https://t.co/0Fk27IEfUm"
62,https://twitter.com/surfactann/status/1597113817955454977,2022-11-28 06:23:01+00:00,surfactann,"korban gempa (((oknum sihh))) cianjur menyedihkan sekali, dibantu gereja ga mau, nunggu dibantu jemaah masjid ga dtg2 hikd :"")"
63,https://twitter.com/Arukasu17/status/1597113618608566272,2022-11-28 06:22:14+00:00,Arukasu17,"@zhoujennan Yang pertama aku sendiri malu sama oknum oknum yang bikin Cianjur citranya jadi jelek karena kejadian viral itu. Yang kedua aku sedih dan sakit hati banget karena komentar orang orang pada jahat ke masyarakat Cianjur ""pantesan Cianjur dikasih gempa, ternyata orang orang nya gtu"""
64,https://twitter.com/iramghfrh/status/1597096516803760128,2022-11-28 05:14:16+00:00,iramghfrh,"Aku tergolong masih baru dicianjur,kurang lebih 3 tahun stay disini,tapi sebagai orang yang ikut merasakan dampak dari gempa dan tinggal ditanah cianjur,jujur sakit hati banget liat komenan orang orang terkait vt oknum di tiktok (menolak indomie,menolak terpal,menolak bantuan)"
65,https://twitter.com/JABARSatuMedia/status/1597080230497497088,2022-11-28 04:09:33+00:00,JABARSatuMedia,"Ridwan Kamil Sesalkan Oknum Warga Cabut Label Gereja di Tenda Gempa Cianjur

#Cianjur #GempaCianjur #gempabumi #Gempa #earthquake #gempajakarta #gempabandung #JawaBarat #bnpb #bmkg #jabar #RidwanKamil #KangEmil https://t.co/He2ql6mhDA"
66,https://twitter.com/IMQueenzy_/status/1597023208414539777,2022-11-28 00:22:58+00:00,IMQueenzy_,"@wisnukatep @tanyakanrl Cianjur kufur nikmat wkwk kak asli aku yg orng Cianjur sakit hati sama kata2 kamu, kita dsini jga lg kena musibahan terus kena judge semua orng cmn Krn oknum tertentu wkwk doa in aja kita dsini bisa balik pulih ya dn g ada gempa susulan terus menerus"
67,https://twitter.com/Bdg_Hipnoterapi/status/1596962652970176512,2022-11-27 20:22:21+00:00,Bdg_Hipnoterapi,"Viral video pencopotan label sebuah gereja di tenda bantuan yang diberikan untuk korban gempa di Kabupaten Cianjur, Jawa Barat, oleh sejumlah orang. Gubernur Jawa Barat (Jabar) Ridwan Kamil alias Kang Emil menyesalkan tindakan oknum tersebut. https://t.co/GGdl1FI4w5"
68,https://twitter.com/tweets_streams/status/1596949909021675520,2022-11-27 19:31:42+00:00,tweets_streams,"Viral Video Oknum Copot Label Tenda Posko Gempa Cianjur, Ridwan Kamil: Tak Boleh Terulang #viral #viralterbaru https://t.co/hnRXisvnQt"
69,https://twitter.com/TRENdotNEWS/status/1596922903177617409,2022-11-27 17:44:24+00:00,TRENdotNEWS,Sosok Pelaku Pencopotan Label Gereja di Pengungsian Korban Gempa Cianjur Ternyata Oknum Ormas https://t.co/GxmRlXNUvK
70,https://twitter.com/ochiee94/status/1596869705955913730,2022-11-27 14:13:00+00:00,ochiee94,"@tukangaduayam @NKRI_jokowisyoo sy non muslim dan korban gempa jg om, mereka2 itu hanya oknum ga semua warga cianjur intoleran"
71,https://twitter.com/rkrijuara/status/1596864291604692992,2022-11-27 13:51:30+00:00,rkrijuara,"Viral Video Oknum Copot Label Tenda Posko Gempa Cianjur, @ridwankamil : Tak Boleh Terulang 

https://t.co/R2wC6a4alo via @medcom_id"
72,https://twitter.com/ElshintaBandung/status/1596854618264285185,2022-11-27 13:13:03+00:00,ElshintaBandung,"Kapolda Jabar, Irjen Pol Suntana, menegaskan akan menindak tegas oknum ormas yang melakukan pencabutan label tenda bantuan bagi pengungsi terdampak gempa di Kabupaten Cianjur, Jawa Barat. (Anp) https://t.co/uP3krponnQ"
73,https://twitter.com/ManafSamuel/status/1596850991973904384,2022-11-27 12:58:39+00:00,ManafSamuel,"@pemulungmimpi @humaspoldajbr 🙏
@Polda_Jabar
proses oknum &amp; ormas tsb
yg merusak tenda korban gempa.
bila perlu bubarkan ormas tsb agar tidak menjadi provokator di wilayah Jabar.
Mereka merusak semua tenda darurat korban gempa Cianjur. https://t.co/DlACzh7hUb"
74,https://twitter.com/portalyogya/status/1596850126928035841,2022-11-27 12:55:12+00:00,portalyogya,"Beredar video beberapa oknum warga melepaskan label bantuan dari gereja di tenda untuk korban gempa Cianjur.

#portalyogya #GempaCianjur 

https://t.co/9lR12dKayU"
75,https://twitter.com/RadioElshinta/status/1596838527777767424,2022-11-27 12:09:07+00:00,RadioElshinta,"Kapolda Jabar Irjen Pol Suntana menegaskan akan menindak oknum ormas yang melakukan pencabutan label tenda bantuan bagi pengungsi terdampak gempa di Kabupaten Cianjur. Hal itu disampaikan langsung oleh Irjen Pol Sunanta dalam Konpers, Minggu (27/11). (Anp) #ElshintaWeekend https://t.co/mlFUqwJqJm"
76,https://twitter.com/miyauwww_/status/1596834820914843649,2022-11-27 11:54:23+00:00,miyauwww_,"Ridwan Kamil menyesalkan tindakan oknum yang copot spanduk bantuan dari gereja untuk korban gempa cianjur

Kapolres Cianjur Bibble #GempaCianjur #GempaBumi #PrayForCianjur 
https://t.co/taGEKOxmfp"
77,https://twitter.com/dndtirani/status/1596834727553826816,2022-11-27 11:54:01+00:00,dndtirani,"Bikin Ketakutan, Oknum Polisi Todongkan Pistol ke Santri Ponpes Imam Az-Zuhri Gowa Gegara Hal Ini | 
Jokowi Jago Cebong Bibble De Paul Jepang 100 M Gempa Kapolres Cianjur Jadi Muslim Seutuhnya #GempaBumi #FIFAWorldCup #PrayForCianjur  #AniesPresiden2024 https://t.co/9KixIOQngF"
78,https://twitter.com/Iron_Man_2030/status/1596830854453788672,2022-11-27 11:38:38+00:00,Iron_Man_2030,"https://t.co/0R6A7m4SOd

Ridwan Kamil menyesalkan tindakan oknum yang mencopot label sebuah tenda bantuan yang diberikan untuk korban gempa Cianjur."
79,https://twitter.com/eruraauff/status/1596828912138715136,2022-11-27 11:30:54+00:00,eruraauff,"@puspita3_eka Pak @PolresCianjur kalo ga sanggup usut sampe tuntas, oknum yang nyopotin nama gereja yg bantuin korban gempa cianjur.  Copot aja Kapolresnya aja sekalian! @DivHumas_Polri @ListyoSigitP @jokowi"
80,https://twitter.com/ManafSamuel/status/1596825546369175557,2022-11-27 11:17:32+00:00,ManafSamuel,"@ridwankamil tenda pada bocor saat hujan,
gara"" ulah oknum ormas intoleran yg ternyata bukan👋 warga Cianjur yg terkena gempa.
CC @Sobat_RK @ridwankamil 
kami &amp; warga korban gempa minta pertanggung jawaban dari para oknum/ormas tsb.
CC @DivHumas_Polri 
@tni_ad https://t.co/7YOlXtQ5IN"
